state,city_council,meter_id,zone_id,longitude,latitude,rate_per_hour,hours_of_operation,payment_types,notes,state_full,city,suburb,rate_category,zone_type,curbside_type,street_type,max_stay_minutes,operating_days,enforcement_hours,tap_to_pay,coin_acceptor,solar_powered,free_after_hours,distance_to_cbd_km,bay_capacity_index,occupancy_pct,night_rate,daily_cap,revenue_score,installed_year,last_maintained,maintenance_status
NSW,City of Sydney,6017,Z-NSW-0017,151.2041,-33.8789,5.8,Mon-Sun 08:00-22:00,Yes,Harris Street,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.7,1.1,73.5,4.1,8.7,3.89,2025,8/28/2024,Overdue
NSW,City of Sydney,6018,Z-NSW-0018,151.2068,-33.8802,5.8,Mon-Sun 08:00-22:00,Yes,Wattle Street,New South Wales,Sydney,Ultimo,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,1.9,0.98,71.2,3.95,5.8,3.67,2018,6/18/2025,OK
NSW,City of Sydney,6019,Z-NSW-0019,151.1975,-33.8798,5.8,Mon-Sun 08:00-22:00,Yes,Pyrmont Bridge Road,New South Wales,Sydney,Pyrmont,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,2.2,1.25,78.4,4.2,11.6,4.87,2021,2/14/2025,OK
NSW,City of Sydney,6020,Z-NSW-0020,151.1958,-33.8772,5.8,Mon-Sun 08:00-22:00,Yes,Union Street,New South Wales,Sydney,Pyrmont,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.5,1.05,74.8,3.85,8.7,3.92,2025,9/9/2024,Overdue
NSW,Waverley Council,6021,Z-NSW-0021,151.2593,-33.8918,5.3,Mon-Sun 08:00-20:00,Yes,Campbell Parade,New South Wales,Sydney,Bondi Beach,$4–8/hr,Smart Meter,Parallel,Local,120,Mon-Sun,08:00-20:00,TRUE,TRUE,TRUE,FALSE,6.5,1.22,85.3,4.4,10.6,5.12,2020,5/25/2024,OK
NSW,Waverley Council,6022,Z-NSW-0022,151.2608,-33.8925,5.3,Mon-Sun 08:00-20:00,Yes,Hall Street,New South Wales,Sydney,Bondi Beach,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,TRUE,FALSE,6.7,1.15,82.7,4.2,5.3,4.45,2025,7/19/2024,OK
NSW,Waverley Council,6023,Z-NSW-0023,151.2572,-33.8938,5.3,Mon-Sun 08:00-20:00,Yes,Curlewis Street,New South Wales,Sydney,Bondi Beach,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sun,08:00-20:00,TRUE,TRUE,FALSE,FALSE,6.3,0.95,79.4,4,8.48,4.01,2018,11/8/2024,OK
NSW,Waverley Council,6024,Z-NSW-0024,151.2556,-33.8952,5.3,Mon-Sun 08:00-20:00,Yes,Roscoe Street,New South Wales,Sydney,Bondi,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,6,1.18,77.8,3.9,10.6,4.32,2020,4/3/2025,OK
NSW,Waverley Council,6025,Z-NSW-0025,151.2539,-33.8967,5.3,Mon-Sun 08:00-20:00,Yes,Warners Avenue,New South Wales,Sydney,Bondi,$4–8/hr,App-Only,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,5.8,1,73.2,3.7,5.3,3.55,2025,8/15/2024,OK
NSW,City of Sydney,6026,Z-NSW-0026,151.2156,-33.8732,5.5,Mon-Sun 08:00-22:00,Yes,Crown Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Parallel,Collector,90,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.2,1.1,74.6,3.85,8.25,3.79,2025,3/28/2024,OK
NSW,City of Sydney,6027,Z-NSW-0027,151.2178,-33.8749,5.5,Mon-Sun 08:00-22:00,Yes,Cleveland Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,09:00-17:00,TRUE,FALSE,FALSE,FALSE,1.5,1.05,71.3,3.65,5.5,3.44,2018,6/12/2024,Overdue
QLD,Brisbane City Council,5229,Z-QLD-0325,153.036222,-27.46793,6.35,MON-FRI,"Card, Coin",WHARF ST,Queensland,Ipswich,Brisbane City,$4–8/hr,App-Only,Perpendicular,Local,60,Mon–Sat,09:00–17:00,TRUE,FALSE,FALSE,FALSE,5.950956987,1.23,98,4.22,6.35,7.65,2022,9/9/2024,Overdue
QLD,Brisbane City Council,5231,Z-QLD-0326,153.035718,-27.468045,6.35,MON-FRI,"Card, Coin",WHARF ST,Queensland,Brisbane,Kangaroo Point,$4–8/hr,Ticketed,Angle,Arterial,30,Mon–Sat,24/7,TRUE,TRUE,TRUE,TRUE,10.30358634,1.66,18.7,3.9,6.35,1.97,2011,9/10/2024,OK
QLD,Brisbane City Council,5179,Z-QLD-0327,153.028756,-27.488703,6.35,MON-FRI,"Card, Coin",HEASLOP ST,Queensland,Ipswich,West End,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sat,09:00–17:00,TRUE,TRUE,TRUE,FALSE,6.176743567,0.88,76.6,5.24,6.35,4.28,2016,12/1/2023,OK
QLD,Brisbane City Council,5075,Z-QLD-0328,153.006669,-27.476095,4.25,MON-FRI,"Card, Coin",ANTHONY ST,Queensland,Logan,Fortitude Valley,$4–8/hr,Smart Meter,Parallel,Local,60,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,TRUE,6.10365766,0.88,93,3.04,4.25,3.48,2021,2/19/2025,Overdue
QLD,Brisbane City Council,5068,Z-QLD-0329,153.00595,-27.478035,4.25,MON-FRI,"Card, Coin",JANE ST,Queensland,Brisbane,New Farm,$4–8/hr,Ticketed,Parallel,Local,30,Mon–Fri,08:00–18:00,FALSE,TRUE,TRUE,FALSE,7.221653431,0.92,94.3,2.9,4.25,3.69,2014,8/23/2024,OK
QLD,Brisbane City Council,4700,Z-QLD-0330,153.021659,-27.464861,6.35,MON-FRI,"Card, Coin",BIRLEY ST,Queensland,Brisbane,Brisbane City,$4–8/hr,Smart Meter,Parallel,Collector,180,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,5.023466243,0.9,59.6,3.59,19.05,3.41,2025,4/19/2025,OK
QLD,Brisbane City Council,4460,Z-QLD-0331,153.04433,-27.45334,6.35,MON-FRI,"Card, Coin",MASTERS ST,Queensland,Brisbane,South Brisbane,$4–8/hr,Smart Meter,Angle,Arterial,30,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,FALSE,4.359729662,1.66,70.5,3.4,6.35,7.43,2011,1/1/2024,Overdue
QLD,Brisbane City Council,4229,Z-QLD-0332,153.026529,-27.472748,6.35,7 DAYS,"Card, Coin",MARY ST,Queensland,Moreton Bay,Fortitude Valley,$4–8/hr,Ticketed,Angle,Local,60,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,TRUE,7.257145073,1.06,98,5.18,6.35,6.6,2018,1/14/2024,OK
QLD,Brisbane City Council,4212,Z-QLD-0333,153.028781,-27.472325,6.35,7 DAYS,"Card, Coin",MARGARET ST,Queensland,Moreton Bay,New Farm,$4–8/hr,Smart Meter,Angle,Local,60,Mon–Fri,08:00–18:00,TRUE,TRUE,FALSE,FALSE,4.383853192,1.06,70.4,4.14,6.35,4.74,2024,9/1/2024,OK
QLD,Brisbane City Council,4565,Z-QLD-0334,153.046671,-27.450565,6.35,MON-FRI,"Card, Coin",SKYRING TCE,Queensland,Brisbane,West End,$4–8/hr,Pay-and-Display,Perpendicular,Local,60,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,5.163081254,1.23,40.2,3.35,6.35,3.14,2020,1/6/2024,OK
QLD,Brisbane City Council,5150,Z-QLD-0335,153.038111,-27.488694,6.35,MON-FRI,"Card, Coin",LOGAN RD,Queensland,Brisbane,Kangaroo Point,$4–8/hr,Pay-and-Display,Angle,Local,180,Mon–Fri,07:00–19:00,TRUE,FALSE,TRUE,FALSE,3.835260347,0.86,81.4,3.24,19.05,4.45,2024,1/30/2024,OK
QLD,Brisbane City Council,5170,Z-QLD-0336,153.037946,-27.488831,6.35,MON-FRI,"Card, Coin",LOGAN RD,Queensland,Moreton Bay,Fortitude Valley,$4–8/hr,App-Only,Parallel,Collector,120,Mon–Sun,09:00–17:00,TRUE,TRUE,TRUE,FALSE,2.803043689,1,48.7,4.16,12.7,3.09,2016,11/27/2024,OK
QLD,Brisbane City Council,5412,Z-QLD-0337,153.037588,-27.488242,6.35,MON-FRI,"Card, Coin",LOGAN RD,Queensland,Moreton Bay,Brisbane City,$4–8/hr,Smart Meter,Perpendicular,Collector,30,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,FALSE,5.716780036,1.61,34.5,5.01,6.35,3.53,2024,7/9/2025,OK
QLD,Brisbane City Council,5136,Z-QLD-0338,153.027417,-27.489035,4.25,MON-FRI,"Card, Coin",GLOUCESTER ST,Queensland,Brisbane,Brisbane City,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,FALSE,3.277218918,1.2,79.9,2.9,8.5,4.07,2017,3/27/2024,OK
QLD,Brisbane City Council,5138,Z-QLD-0339,153.027952,-27.488292,6.35,MON-FRI,"Card, Coin",CROWN ST,Queensland,Logan,West End,$4–8/hr,App-Only,Parallel,Arterial,60,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,TRUE,1.393908508,1.32,59.3,4.38,6.35,4.97,2016,8/2/2024,OK
QLD,Brisbane City Council,4604,Z-QLD-0340,153.034621,-27.452023,6.35,7 DAYS,"Card, Coin",ALEXANDRIA ST,Queensland,Moreton Bay,West End,$4–8/hr,Smart Meter,Perpendicular,Collector,120,Mon–Sun,08:00–18:00,TRUE,FALSE,FALSE,FALSE,3.855817162,1.4,48,5.64,12.7,4.27,2020,1/6/2025,OK
QLD,Brisbane City Council,4411,Z-QLD-0341,153.042464,-27.454343,6.35,MON-FRI,"Card, Coin",PROE ST,Queensland,Ipswich,South Brisbane,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon–Sat,08:00–18:00,TRUE,FALSE,FALSE,FALSE,5.015096944,1.06,62.7,5.69,6.35,4.22,2013,7/1/2025,OK
QLD,Brisbane City Council,4413,Z-QLD-0342,153.042721,-27.454534,6.35,MON-FRI,"Card, Coin",DOGGETT ST,Queensland,Moreton Bay,South Bank,$4–8/hr,Smart Meter,Parallel,Collector,60,Mon–Fri,08:00–18:00,TRUE,FALSE,TRUE,FALSE,7.51923296,1.1,77.1,5.39,6.35,5.39,2023,1/24/2025,OK
QLD,Brisbane City Council,4694,Z-QLD-0343,153.031766,-27.457104,6.35,MON-FRI,"Card, Coin",ALFRED ST,Queensland,Moreton Bay,West End,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Sun,08:00–18:00,TRUE,FALSE,TRUE,TRUE,7.538652777,0.88,39.1,5.6,6.35,2.18,2010,7/20/2024,OK
QLD,Brisbane City Council,4454,Z-QLD-0344,153.043072,-27.451027,6.35,MON-FRI,"Card, Coin",LONGLAND ST,Queensland,Moreton Bay,Woolloongabba,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon–Fri,08:00–18:00,TRUE,TRUE,TRUE,FALSE,4.29169481,1.06,50.5,5.44,6.35,3.4,2016,5/12/2025,Overdue
QLD,Brisbane City Council,4455,Z-QLD-0345,153.044433,-27.451236,6.35,MON-FRI,"Card, Coin",LONGLAND ST,Queensland,Logan,Brisbane City,$4–8/hr,Ticketed,Angle,Local,120,Mon–Sun,08:00–18:00,TRUE,FALSE,TRUE,FALSE,8.192849918,0.96,70.1,4.74,12.7,4.27,2024,3/17/2024,Overdue
QLD,Brisbane City Council,4456,Z-QLD-0346,153.045298,-27.451372,6.35,MON-FRI,"Card, Coin",LONGLAND ST,Queensland,Brisbane,New Farm,$4–8/hr,Ticketed,Parallel,Collector,60,Mon–Fri,09:00–17:00,TRUE,FALSE,FALSE,FALSE,4.250740473,1.1,75.4,3.95,6.35,5.27,2011,1/14/2024,Overdue
QLD,Brisbane City Council,4370,Z-QLD-0347,153.038006,-27.454422,6.35,MON-FRI,"Card, Coin",CHURCH ST,Queensland,Logan,New Farm,$4–8/hr,Smart Meter,Perpendicular,Collector,240,Mon–Sun,08:00–18:00,TRUE,TRUE,TRUE,FALSE,6.952252049,1.12,45.1,4.91,25.4,3.21,2011,1/14/2025,OK
QLD,Brisbane City Council,4371,Z-QLD-0348,153.038273,-27.454753,6.35,MON-FRI,"Card, Coin",CHURCH ST,Queensland,Ipswich,South Brisbane,$4–8/hr,App-Only,Parallel,Local,60,Mon–Sun,09:00–17:00,TRUE,TRUE,TRUE,FALSE,5.501671225,0.88,87.4,3.32,6.35,4.88,2016,7/9/2025,OK
QLD,Brisbane City Council,5128,Z-QLD-0349,153.016637,-27.473463,6.35,MON-FRI,"Card, Coin",HOPE ST,Queensland,Brisbane,New Farm,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sat,07:00–19:00,TRUE,TRUE,TRUE,FALSE,6.231046367,0.88,67.5,4.91,6.35,3.77,2017,3/27/2024,Overdue
QLD,Brisbane City Council,5144,Z-QLD-0350,153.015815,-27.472014,6.35,MON-FRI,"Card, Coin",HOPE ST,Queensland,Logan,South Brisbane,$4–8/hr,Smart Meter,Angle,Local,30,Mon–Sat,08:00–18:00,TRUE,FALSE,FALSE,TRUE,3.028201744,1.1,90.3,4.94,6.35,6.31,2013,8/6/2024,OK
QLD,Brisbane City Council,4362,Z-QLD-0351,153.035973,-27.455644,6.35,7 DAYS,"Card, Coin",CONSTANCE ST,Queensland,Brisbane,South Bank,$4–8/hr,Pay-and-Display,Parallel,Local,30,Mon–Fri,08:00–18:00,TRUE,FALSE,TRUE,FALSE,4.782974725,0.92,55.8,4.01,6.35,3.26,2021,12/26/2024,OK
QLD,Brisbane City Council,4379,Z-QLD-0352,153.038483,-27.456163,6.35,7 DAYS,"Card, Coin",McLACHLAN ST,Queensland,Moreton Bay,Woolloongabba,$4–8/hr,Pay-and-Display,Parallel,Local,60,Mon–Fri,08:00–18:00,TRUE,TRUE,FALSE,FALSE,4.471534103,0.88,65.9,4.87,6.35,3.68,2024,3/11/2024,Overdue
QLD,Brisbane City Council,4568,Z-QLD-0353,153.04536,-27.448114,6.35,MON-FRI,"Card, Coin",WATERLOO ST,Queensland,Moreton Bay,Woolloongabba,$4–8/hr,Pay-and-Display,Angle,Arterial,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,FALSE,3.465703693,1.44,66.7,4.36,12.7,6.1,2024,11/4/2024,OK
QLD,Brisbane City Council,4689,Z-QLD-0354,153.030413,-27.458336,6.35,MON-FRI,"Card, Coin",AGNES ST,Queensland,Logan,New Farm,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,FALSE,0.657838919,0.88,38,3.5,6.35,2.12,2020,12/4/2024,OK
QLD,Brisbane City Council,4343,Z-QLD-0355,153.038738,-27.46004,6.35,MON-FRI,"Card, Coin",ARTHUR ST,Queensland,Moreton Bay,Brisbane City,$4–8/hr,Smart Meter,Parallel,Arterial,60,Mon–Fri,08:00–18:00,TRUE,FALSE,TRUE,FALSE,2.959510634,1.32,53.4,4.95,6.35,4.48,2013,8/17/2025,OK
QLD,Brisbane City Council,5009,Z-QLD-0356,153.013674,-27.474131,6.35,MON-FRI,"Card, Coin",PEEL ST,Queensland,Ipswich,West End,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sat,08:00–18:00,TRUE,FALSE,FALSE,TRUE,6.091493945,0.88,69.5,5.57,6.35,3.88,2016,6/23/2025,OK
QLD,Brisbane City Council,5137,Z-QLD-0357,153.018457,-27.478005,6.35,MON-FRI,"Card, Coin",MERIVALE ST,Queensland,Ipswich,West End,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Fri,07:00–19:00,FALSE,FALSE,FALSE,FALSE,2.484307695,0.96,68.4,5.37,12.7,4.17,2018,9/16/2025,OK
QLD,Brisbane City Council,4051,Z-QLD-0358,153.025823,-27.456932,4.25,MON-FRI,"Card, Coin",ROGERS ST,Queensland,Brisbane,West End,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,TRUE,3.197634066,0.88,74.5,3.51,4.25,2.79,2018,3/6/2025,OK
QLD,Brisbane City Council,4593,Z-QLD-0359,153.030769,-27.451805,4.25,MON-FRI,"Card, Coin",GREGORY TCE,Queensland,Logan,Kangaroo Point,$4–8/hr,Ticketed,Parallel,Collector,60,Mon–Fri,09:00–17:00,TRUE,TRUE,TRUE,FALSE,4.781636644,1.1,98,2.95,4.25,4.58,2016,11/7/2024,OK
QLD,Brisbane City Council,4594,Z-QLD-0360,153.030554,-27.452153,4.25,MON-FRI,"Card, Coin",ANDERSON ST,Queensland,Moreton Bay,Brisbane City,$4–8/hr,Smart Meter,Angle,Local,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,FALSE,2.031065565,0.96,61,3.66,8.5,2.49,2011,3/15/2025,OK
QLD,Brisbane City Council,4110,Z-QLD-0361,153.0133,-27.467201,6.35,MON-FRI,"Card, Coin",QUAY ST,Queensland,Brisbane,Woolloongabba,$4–8/hr,App-Only,Angle,Collector,60,Mon–Sat,09:00–17:00,FALSE,FALSE,FALSE,TRUE,6.133227894,1.32,41.6,3.63,6.35,3.49,2018,1/20/2025,OK
QLD,Brisbane City Council,4111,Z-QLD-0362,153.01153,-27.46746,6.35,MON-FRI,"Card, Coin",QUAY ST,Queensland,Brisbane,Fortitude Valley,$4–8/hr,App-Only,Angle,Local,120,Mon–Sat,07:00–19:00,TRUE,FALSE,FALSE,TRUE,1.044854023,0.96,57.4,3.22,12.7,3.5,2021,5/22/2024,OK
QLD,Brisbane City Council,4103,Z-QLD-0363,153.026154,-27.466197,4.25,7 DAYS,"Card, Coin",ANN ST,Queensland,Logan,Woolloongabba,$4–8/hr,App-Only,Parallel,Collector,60,Mon–Sun,09:00–17:00,TRUE,TRUE,FALSE,FALSE,5.089377155,1.1,44.9,3.53,4.25,2.1,2014,3/27/2025,OK
QLD,Brisbane City Council,4105,Z-QLD-0364,153.02436,-27.46757,4.25,7 DAYS,"Card, Coin",ANN ST,Queensland,Moreton Bay,New Farm,$4–8/hr,Pay-and-Display,Angle,Arterial,120,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,FALSE,6.138013615,1.44,64.9,2.5,8.5,3.97,2025,9/7/2024,OK
QLD,Brisbane City Council,4106,Z-QLD-0365,153.02285,-27.46879,4.25,7 DAYS,"Card, Coin",ANN ST,Queensland,Logan,New Farm,$4–8/hr,Smart Meter,Angle,Collector,120,Mon–Sat,24/7,TRUE,FALSE,FALSE,TRUE,4.699777839,1.2,67.3,2.19,8.5,3.43,2011,3/25/2024,Overdue
QLD,Brisbane City Council,4251,Z-QLD-0366,153.023383,-27.467157,4.25,7 DAYS,"Card, Coin",TURBOT ST,Queensland,Moreton Bay,South Bank,$4–8/hr,Ticketed,Parallel,Local,60,Mon–Fri,24/7,TRUE,TRUE,TRUE,FALSE,2.643597939,0.88,71.5,3.58,4.25,2.67,2010,7/23/2024,OK
NSW,City of Sydney,6001,Z-NSW-0001,151.2099,-33.865143,5.5,Mon-Sun 08:00-22:00,Yes,George Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.5,1.2,82.5,4.2,11,4.89,2018,3/15/2024,OK
NSW,City of Sydney,6002,Z-NSW-0002,151.2105,-33.8662,5.5,Mon-Sun 08:00-22:00,Yes,Pitt Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.3,1.1,78.3,3.9,5.5,4.12,2025,5/20/2024,OK
NSW,City of Sydney,6003,Z-NSW-0003,151.2088,-33.8674,5.5,Mon-Sun 08:00-22:00,Yes,Sussex Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,0.8,0.95,75.2,4.1,8.25,3.98,2017,1/10/2025,OK
NSW,City of Sydney,6004,Z-NSW-0004,151.2112,-33.8689,5.5,Mon-Sun 08:00-22:00,Yes,Market Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,0.4,1.3,85.1,4.5,11,5.23,2020,7/8/2024,OK
NSW,City of Sydney,6005,Z-NSW-0005,151.2076,-33.8698,5.5,Mon-Sun 08:00-22:00,Yes,Kent Street,New South Wales,Sydney,Paddington,$4–8/hr,App-Only,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.2,0.88,71.4,3.8,5.5,3.55,2021,9/12/2024,OK
NSW,City of Sydney,6006,Z-NSW-0006,151.212,-33.8675,5.5,Mon-Sun 08:00-22:00,Yes,Elizabeth Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.4,1.15,84.2,4.3,11,5.01,2025,4/18/2024,OK
NSW,City of Sydney,6007,Z-NSW-0007,151.2065,-33.8682,5.5,Mon-Sun 08:00-22:00,Yes,York Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.6,1.05,79.5,4,8.25,4.23,2018,6/25/2024,OK
NSW,City of Sydney,6008,Z-NSW-0008,151.2135,-33.8691,5.5,Mon-Sun 08:00-22:00,Yes,Castlereagh Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Angle,Local,60,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,0.5,1.08,81.7,3.95,5.5,4.35,2020,8/14/2024,OK
NSW,City of Sydney,6009,Z-NSW-0009,151.2118,-33.8702,5.5,Mon-Sun 08:00-22:00,Yes,Park Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Collector,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,0.6,1.25,83.8,4.4,11,5.15,2021,9/30/2024,OK
NSW,City of Sydney,6010,Z-NSW-0010,151.2082,-33.8658,5.5,Mon-Sun 08:00-22:00,Yes,Clarence Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.7,0.92,76.3,3.85,8.25,3.89,2025,11/22/2024,OK
NSW,City of Sydney,6011,Z-NSW-0011,151.2142,-33.8687,6,Mon-Sun 08:00-22:00,Yes,Macquarie Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.8,1.18,87.2,4.6,12,5.45,2020,5/12/2024,OK
NSW,City of Sydney,6012,Z-NSW-0012,151.2058,-33.8701,5.5,Mon-Sun 08:00-22:00,Yes,Druitt Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.9,1.02,74.1,3.7,5.5,3.67,2018,7/8/2024,OK
NSW,City of Sydney,6013,Z-NSW-0013,151.2102,-33.8715,5.5,Mon-Sun 08:00-22:00,Yes,Liverpool Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1,0.98,77.8,4.05,8.25,4.11,2025,3/28/2025,OK
NSW,City of Sydney,6014,Z-NSW-0014,151.2071,-33.8723,5.5,Mon-Sun 08:00-22:00,Yes,Goulburn Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,TRUE,1.2,1.22,80.5,4.2,11,4.88,2020,10/15/2024,OK
NSW,City of Sydney,6015,Z-NSW-0015,151.2128,-33.8731,5,Mon-Sun 08:00-22:00,Yes,Crown Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.5,0.88,72.6,3.6,7.5,3.52,2025,12/5/2024,OK
NSW,City of Sydney,6016,Z-NSW-0016,151.2153,-33.8695,6,Mon-Sun 08:00-22:00,Yes,College Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.9,1.16,85.9,4.55,12,5.32,2021,4/22/2024,OK
NSW,City of Sydney,6017,Z-NSW-0017,151.2045,-33.8689,5.5,Mon-Sun 08:00-22:00,Yes,Bathurst Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.1,1,73.4,3.75,5.5,3.71,2018,9/18/2024,OK
NSW,City of Sydney,6018,Z-NSW-0018,151.2139,-33.8742,5,Mon-Sun 08:00-22:00,Yes,Oxford Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,1.6,0.95,76.9,3.8,7.5,3.95,2025,6/12/2024,OK
NSW,City of Sydney,6019,Z-NSW-0019,151.2068,-33.8738,5,Mon-Sun 08:00-22:00,Yes,Campbell Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.4,1.1,79.2,3.9,10,4.25,2020,8/25/2024,OK
NSW,City of Sydney,6020,Z-NSW-0020,151.2095,-33.8749,5,Mon-Sun 08:00-22:00,Yes,Albion Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.7,0.86,70.8,3.55,7.5,3.41,2025,11/8/2024,OK
NSW,City of Sydney,6021,Z-NSW-0021,151.2165,-33.8708,6,Mon-Sun 08:00-22:00,Yes,William Street,New South Wales,Sydney,Kings Cross,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,1.3,1.2,82.1,4.45,12,5.08,2020,7/19/2024,OK
NSW,City of Sydney,6022,Z-NSW-0022,151.2038,-33.8718,5.5,Mon-Sun 08:00-22:00,Yes,Ultimo Road,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,1.8,0.98,68.5,3.5,5.5,3.28,2018,10/30/2024,OK
NSW,City of Sydney,6023,Z-NSW-0023,151.2116,-33.8762,4.8,Mon-Sun 08:00-22:00,Yes,Bourke Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1.9,0.92,74.3,3.65,7.2,3.78,2025,5/16/2025,OK
